date_qtr,asced3_code,lfs_status,sex,weight_sum,n
01/06/2017,623,3,2,461422.8748,1225
01/07/2017,100,1,1,NA,NA
01/07/2017,100,1,2,NA,NA
01/07/2017,100,3,1,NA,NA
01/07/2017,100,3,2,NA,NA
01/07/2017,110,1,1,77564.5151,230
01/07/2017,110,1,2,53091.87923,151
01/07/2017,110,2,1,NA,NA
01/07/2017,110,2,2,NA,NA
01/07/2017,110,3,1,22169.57763,63
01/07/2017,110,3,2,15644.95532,46
01/07/2017,111,2,1,NA,NA
01/07/2017,114,1,1,9422.531312,30
01/07/2017,114,1,2,5398.499278,16
01/07/2017,114,3,1,NA,NA
01/07/2017,114,3,2,NA,NA
01/07/2017,120,1,1,363480.4611,987
01/07/2017,120,1,2,365281.2441,980
01/07/2017,120,2,1,11667.03435,35
01/07/2017,120,2,2,19463.00634,51
01/07/2017,120,3,1,66541.92599,195
01/07/2017,120,3,2,85064.72508,235
01/07/2017,200,1,2,NA,NA
01/07/2017,200,3,2,NA,NA
01/07/2017,211,1,1,123443.1075,345
01/07/2017,211,1,2,194418.5033,531
01/07/2017,211,2,1,4182.969437,14
01/07/2017,211,2,2,4483.504284,10
01/07/2017,211,3,1,33790.72878,95
01/07/2017,211,3,2,70681.09204,196
01/07/2017,221,1,1,26510.11934,80
01/07/2017,221,1,2,39364.00275,117
01/07/2017,221,2,1,NA,NA
01/07/2017,221,2,2,NA,NA
01/07/2017,221,3,1,6318.352855,18
01/07/2017,221,3,2,12263.5619,34
01/07/2017,310,1,1,1184307.592,3061
01/07/2017,310,1,2,1419877.546,3797
01/07/2017,310,2,1,43184.97649,107
01/07/2017,310,2,2,49726.95991,131
01/07/2017,310,3,1,247974.5766,711
01/07/2017,310,3,2,433298.5482,1215
01/07/2017,400,1,1,26295.55653,71
01/07/2017,400,1,2,32241.43403,91
01/07/2017,400,2,1,NA,NA
01/07/2017,400,2,2,NA,NA
01/07/2017,400,3,1,51648.59223,138
01/07/2017,400,3,2,68171.43774,173
01/07/2017,411,1,1,199779.6534,586
01/07/2017,411,1,2,211704.1898,595
01/07/2017,411,2,1,5797.315828,17
01/07/2017,411,2,2,6717.727049,19
01/07/2017,411,3,1,57763.19037,183
01/07/2017,411,3,2,90992.47632,270
01/07/2017,413,1,1,5611.395045,14
01/07/2017,413,1,2,NA,NA
01/07/2017,413,2,1,NA,NA
01/07/2017,413,3,1,NA,NA
01/07/2017,413,3,2,NA,NA
01/07/2017,421,1,1,361896.747,990
01/07/2017,421,1,2,489885.6249,1323
01/07/2017,421,2,1,17806.62132,48
01/07/2017,421,2,2,19788.21836,49
01/07/2017,421,3,1,54097.26047,153
01/07/2017,421,3,2,162502.4753,431
01/07/2017,500,1,1,5634.560344,14
01/07/2017,500,1,2,2947.804613,10
01/07/2017,500,2,1,NA,NA
01/07/2017,500,2,2,NA,NA
01/07/2017,500,3,1,4797.250441,13
01/07/2017,500,3,2,12762.11687,40
01/07/2017,510,1,1,NA,NA
01/07/2017,510,1,2,4036.778176,10
01/07/2017,510,3,1,NA,NA
01/07/2017,510,3,2,NA,NA
01/07/2017,511,1,1,304365.4757,863
01/07/2017,511,1,2,321622.7362,895
01/07/2017,511,2,1,17238.26265,42
01/07/2017,511,2,2,15286.75529,40
01/07/2017,511,3,1,54068.24139,157
01/07/2017,511,3,2,106321.4217,306
01/07/2017,514,1,1,1375546.526,3937
01/07/2017,514,1,2,502411.3792,1409
01/07/2017,514,2,1,55194.04129,154
01/07/2017,514,2,2,37975.82205,101
01/07/2017,514,3,1,472838.4519,1369
01/07/2017,514,3,2,243090.8295,684
01/07/2017,520,1,1,NA,NA
01/07/2017,520,1,2,NA,NA
01/07/2017,520,2,1,NA,NA
01/07/2017,520,2,2,NA,NA
01/07/2017,520,3,1,3761.584498,11
01/07/2017,520,3,2,5640.532451,15
01/07/2017,521,1,1,5518.535023,13
01/07/2017,521,1,2,4112.40788,12
01/07/2017,521,2,1,NA,NA
01/07/2017,521,2,2,NA,NA
01/07/2017,521,3,1,4808.450878,13
01/07/2017,521,3,2,6063.150961,22
01/07/2017,524,1,1,NA,NA
01/07/2017,524,1,2,NA,NA
01/07/2017,524,2,1,NA,NA
01/07/2017,524,2,2,NA,NA
01/07/2017,524,3,1,NA,NA
01/07/2017,524,3,2,NA,NA
01/07/2017,611,1,1,1121420.821,3022
01/07/2017,611,1,2,1033076.721,2787
01/07/2017,611,2,1,94056.59046,255
01/07/2017,611,2,2,74686.99187,221
01/07/2017,611,3,1,392889.5685,1184
01/07/2017,611,3,2,610381.9272,1676
01/07/2017,613,1,1,291751.4361,860
01/07/2017,613,1,2,255274.4584,751
01/07/2017,613,2,1,29014.70595,93
01/07/2017,613,2,2,25477.15172,83
01/07/2017,613,3,1,186442.932,536
01/07/2017,613,3,2,253531.6073,719
01/07/2017,621,1,1,569603.3933,1658
01/07/2017,621,1,2,483341.2788,1414
01/07/2017,621,2,1,57269.71865,168
01/07/2017,621,2,2,40562.13352,124
01/07/2017,621,3,1,429699.9557,1267
01/07/2017,621,3,2,782386.9499,2200
01/07/2017,622,1,1,150728.0119,418
01/07/2017,622,1,2,103911.111,287
01/07/2017,622,2,1,19956.91418,59
01/07/2017,622,2,2,15228.10762,47
01/07/2017,622,3,1,287254.6735,820
01/07/2017,622,3,2,368461.8996,1049
01/07/2017,623,1,1,93266.30903,261
01/07/2017,623,1,2,41704.35114,124
01/07/2017,623,2,1,7229.467537,26
01/07/2017,623,2,2,6658.089714,22
01/07/2017,623,3,1,297557.4355,839
01/07/2017,623,3,2,482690.2671,1252
01/08/2017,100,1,1,NA,NA
01/08/2017,100,1,2,NA,NA
01/08/2017,100,3,2,NA,NA
01/08/2017,110,1,1,78939.50025,236
01/08/2017,110,1,2,54827.31319,160
01/08/2017,110,2,1,NA,NA
01/08/2017,110,2,2,NA,NA
01/08/2017,110,3,1,21417.37266,63
01/08/2017,110,3,2,16221.50956,49
01/08/2017,111,1,2,NA,NA
01/08/2017,111,2,1,NA,NA
01/08/2017,114,1,1,9665.150285,28
01/08/2017,114,1,2,5460.05542,16
01/08/2017,114,2,1,NA,NA
01/08/2017,114,3,1,NA,NA
01/08/2017,114,3,2,NA,NA
01/08/2017,120,1,1,371216.4481,994
01/08/2017,120,1,2,373133.3354,987
01/08/2017,120,2,1,13578.50699,36
01/08/2017,120,2,2,16612.782,44
01/08/2017,120,3,1,62271.92335,193
01/08/2017,120,3,2,84480.40229,241
01/08/2017,200,1,1,NA,NA
01/08/2017,200,1,2,NA,NA
01/08/2017,211,1,1,122183.6249,346
01/08/2017,211,1,2,194982.1061,547
01/08/2017,211,2,1,4213.892184,12
01/08/2017,211,2,2,6496.471596,16
01/08/2017,211,3,1,36867.71518,102
01/08/2017,211,3,2,71971.23794,199
01/08/2017,221,1,1,26070.39099,76
01/08/2017,221,1,2,42848.18711,125
01/08/2017,221,2,1,NA,NA
01/08/2017,221,2,2,NA,NA
01/08/2017,221,3,1,5487.343999,15
01/08/2017,221,3,2,10232.5364,30
01/08/2017,310,1,1,1213549.095,3108
01/08/2017,310,1,2,1435168.037,3788
01/08/2017,310,2,1,36017.60826,99
01/08/2017,310,2,2,40925.75202,107
01/08/2017,310,3,1,240627.447,703
01/08/2017,310,3,2,434843.6245,1189
01/08/2017,400,1,1,27717.857,77
01/08/2017,400,1,2,28348.19593,78
01/08/2017,400,2,1,NA,NA
01/08/2017,400,2,2,NA,NA
01/08/2017,400,3,1,49241.90973,133
01/08/2017,400,3,2,69649.9004,178
01/08/2017,411,1,1,193612.8729,567
01/08/2017,411,1,2,220029.3511,626
01/08/2017,411,2,1,6844.320148,21
01/08/2017,411,2,2,6967.841227,18
01/08/2017,411,3,1,60996.71269,181
01/08/2017,411,3,2,78830.77113,241
01/08/2017,413,1,1,7537.011895,17
01/08/2017,413,1,2,3900.891631,10
01/08/2017,413,2,1,NA,NA
01/08/2017,413,3,1,NA,NA
01/08/2017,413,3,2,NA,NA
01/08/2017,421,1,1,375594.3643,1001
01/08/2017,421,1,2,500271.0272,1326
01/08/2017,421,2,1,14690.44677,41
01/08/2017,421,2,2,21345.464,53
01/08/2017,421,3,1,57082.65179,170
01/08/2017,421,3,2,163100.8228,426
01/08/2017,500,1,1,NA,NA
01/08/2017,500,1,2,4360.603998,13
01/08/2017,500,2,1,NA,NA
01/08/2017,500,2,2,NA,NA
01/08/2017,500,3,1,5035.254112,13
01/08/2017,500,3,2,14106.08341,40
01/08/2017,510,1,1,NA,NA
01/08/2017,510,1,2,NA,NA
01/08/2017,510,3,1,NA,NA
01/08/2017,510,3,2,NA,NA
01/08/2017,511,1,1,309382.3382,855
01/08/2017,511,1,2,317946.0293,880
01/08/2017,511,2,1,17778.41648,44
01/08/2017,511,2,2,16066.48014,44
01/08/2017,511,3,1,49705.01847,150
01/08/2017,511,3,2,110910.4985,298
01/08/2017,514,1,1,1363517.583,3863
01/08/2017,514,1,2,493290.5916,1365
01/08/2017,514,2,1,53514.19019,158
01/08/2017,514,2,2,40838.1797,109
01/08/2017,514,3,1,485792.6139,1371
01/08/2017,514,3,2,252372.4108,690
01/08/2017,520,1,1,NA,NA
01/08/2017,520,1,2,NA,NA
01/08/2017,520,2,1,NA,NA
01/08/2017,520,3,1,NA,NA
01/08/2017,520,3,2,3798.169489,10
01/08/2017,521,1,1,5669.546319,14
01/08/2017,521,1,2,4016.708961,11
01/08/2017,521,2,1,NA,NA
01/08/2017,521,2,2,NA,NA
01/08/2017,521,3,1,NA,NA
01/08/2017,521,3,2,5997.236987,19
01/08/2017,524,1,1,NA,NA
01/08/2017,524,1,2,NA,NA
01/08/2017,524,2,1,NA,NA
01/08/2017,524,2,2,NA,NA
01/08/2017,524,3,1,NA,NA
01/08/2017,524,3,2,NA,NA
01/08/2017,611,1,1,1109054.687,2971
01/08/2017,611,1,2,1008486.753,2746
01/08/2017,611,2,1,91800.58017,244
01/08/2017,611,2,2,74100.42813,218
01/08/2017,611,3,1,403846.396,1216
01/08/2017,611,3,2,616013.4545,1734
01/08/2017,613,1,1,280668.0855,829
01/08/2017,613,1,2,266206.7678,763
01/08/2017,613,2,1,30991.72113,96
01/08/2017,613,2,2,24553.38587,73
01/08/2017,613,3,1,190394.0276,578
01/08/2017,613,3,2,244643.0294,697
01/08/2017,621,1,1,549711.7849,1610
01/08/2017,621,1,2,472950.3155,1389
01/08/2017,621,2,1,55779.98816,159
01/08/2017,621,2,2,42644.64745,125
01/08/2017,621,3,1,432484.6965,1276
01/08/2017,621,3,2,777931.9423,2191
01/08/2017,622,1,1,147698.8136,406
01/08/2017,622,1,2,110837.0348,316
01/08/2017,622,2,1,22146.9159,61
01/08/2017,622,2,2,20068.67115,59
01/08/2017,622,3,1,285547.2716,842
01/08/2017,622,3,2,358842.8529,1000
01/08/2017,623,1,1,86819.98821,231
01/08/2017,623,1,2,42182.45309,130
01/08/2017,623,2,1,11033.24113,32
01/08/2017,623,2,2,8862.103089,28
01/08/2017,623,3,1,316224.0039,874
01/08/2017,623,3,2,481508.5998,1248
01/09/2017,100,1,1,NA,NA
01/09/2017,100,1,2,NA,NA
01/09/2017,100,2,2,NA,NA
01/09/2017,100,3,2,NA,NA
01/09/2017,110,1,1,84584.28948,250
01/09/2017,110,1,2,57574.42209,167
01/09/2017,110,2,1,NA,NA
01/09/2017,110,2,2,NA,NA
01/09/2017,110,3,1,21402.64039,61
01/09/2017,110,3,2,19505.31835,52
01/09/2017,111,1,1,NA,NA
01/09/2017,111,1,2,NA,NA
01/09/2017,114,1,1,10284.16376,32
01/09/2017,114,1,2,4662.511859,14
01/09/2017,114,3,1,NA,NA
01/09/2017,114,3,2,NA,NA
01/09/2017,120,1,1,369717.1412,984
01/09/2017,120,1,2,378572.8719,988
01/09/2017,120,2,1,11351.92423,33
01/09/2017,120,2,2,14039.96936,39
01/09/2017,120,3,1,67645.86181,202
01/09/2017,120,3,2,85098.40766,235
01/09/2017,200,1,1,NA,NA
01/09/2017,200,1,2,NA,NA
01/09/2017,211,1,1,124875.1084,344
01/09/2017,211,1,2,191404.1583,539
01/09/2017,211,2,1,4587.909883,13
01/09/2017,211,2,2,5122.089582,14
01/09/2017,211,3,1,35759.49663,100
01/09/2017,211,3,2,65505.92288,182
01/09/2017,221,1,1,23966.66133,64
01/09/2017,221,1,2,41371.49577,119
01/09/2017,221,2,2,NA,NA
01/09/2017,221,3,1,6741.884398,20
01/09/2017,221,3,2,10759.71829,31
01/09/2017,310,1,1,1215172.005,3125
01/09/2017,310,1,2,1447402.893,3776
01/09/2017,310,2,1,42179.95689,108
01/09/2017,310,2,2,37677.30042,102
01/09/2017,310,3,1,236814.6568,688
01/09/2017,310,3,2,434209.7387,1207
01/09/2017,400,1,1,28257.68846,77
01/09/2017,400,1,2,25010.19869,71
01/09/2017,400,2,1,NA,NA
01/09/2017,400,2,2,NA,NA
01/09/2017,400,3,1,54938.55786,145
01/09/2017,400,3,2,66235.18814,174
01/09/2017,411,1,1,192196.0157,559
01/09/2017,411,1,2,224462.0769,611
01/09/2017,411,2,1,4162.239395,17
01/09/2017,411,2,2,10111.43678,27
01/09/2017,411,3,1,65570.48931,195
01/09/2017,411,3,2,91650.65837,285
01/09/2017,413,1,1,6201.959808,14
01/09/2017,413,1,2,4040.328063,10
01/09/2017,413,2,1,NA,NA
01/09/2017,413,3,1,NA,NA
01/09/2017,413,3,2,NA,NA
01/09/2017,421,1,1,367621.1241,974
01/09/2017,421,1,2,496027.8358,1329
01/09/2017,421,2,1,15197.01199,41
01/09/2017,421,2,2,21188.12409,55
01/09/2017,421,3,1,62780.13074,179
01/09/2017,421,3,2,160440.7807,427
01/09/2017,500,1,1,NA,NA
01/09/2017,500,1,2,NA,NA
01/09/2017,500,2,1,NA,NA
01/09/2017,500,3,1,5891.552435,14
01/09/2017,500,3,2,16045.35036,43
01/09/2017,510,1,1,NA,NA
01/09/2017,510,1,2,NA,NA
01/09/2017,510,2,1,NA,NA
01/09/2017,510,3,1,NA,NA
01/09/2017,510,3,2,NA,NA
01/09/2017,511,1,1,311552.9664,845
01/09/2017,511,1,2,307234.5647,850
01/09/2017,511,2,1,16605.86093,42
01/09/2017,511,2,2,12553.1204,30
01/09/2017,511,3,1,50339.17487,146
01/09/2017,511,3,2,108620.5132,299
01/09/2017,514,1,1,1369328.603,3927
01/09/2017,514,1,2,518049.8344,1418
01/09/2017,514,2,1,46729.88333,138
01/09/2017,514,2,2,38763.37526,105
01/09/2017,514,3,1,482536.7551,1407
01/09/2017,514,3,2,245951.0564,664
01/09/2017,520,1,1,NA,NA
01/09/2017,520,1,2,NA,NA
01/09/2017,520,2,1,NA,NA
01/09/2017,520,3,1,3152.90276,10
01/09/2017,520,3,2,NA,NA
01/09/2017,521,1,1,4650.095681,14
01/09/2017,521,1,2,5018.957034,12
01/09/2017,521,2,1,NA,NA
01/09/2017,521,2,2,NA,NA
01/09/2017,521,3,1,NA,NA
01/09/2017,521,3,2,6347.663952,20
01/09/2017,524,1,1,NA,NA
01/09/2017,524,1,2,NA,NA
01/09/2017,524,2,1,NA,NA
01/09/2017,524,3,1,3969.432015,10
01/09/2017,524,3,2,NA,NA
01/09/2017,611,1,1,1146393.212,3027
01/09/2017,611,1,2,1022119.532,2775
01/09/2017,611,2,1,84678.51627,237
01/09/2017,611,2,2,71800.9803,212
01/09/2017,611,3,1,388563.2312,1182
01/09/2017,611,3,2,601043.35,1678
01/09/2017,613,1,1,277872.4193,827
01/09/2017,613,1,2,262357.4767,761
01/09/2017,613,2,1,30041.34766,86
01/09/2017,613,2,2,25752.32093,73
01/09/2017,613,3,1,180244.186,537
01/09/2017,613,3,2,244523.9969,714
01/09/2017,621,1,1,553958.7711,1624
01/09/2017,621,1,2,473079.1905,1392
01/09/2017,621,2,1,63869.78916,184
01/09/2017,621,2,2,40929.21283,128
01/09/2017,621,3,1,397472.1138,1196
01/09/2017,621,3,2,753436.8927,2166
01/09/2017,622,1,1,145115.1115,387
01/09/2017,622,1,2,113478.4955,313
01/09/2017,622,2,1,24132.41922,72
01/09/2017,622,2,2,20044.42443,56
01/09/2017,622,3,1,295804.8891,852
01/09/2017,622,3,2,359723.1868,1016
01/09/2017,623,1,1,88225.8319,236
01/09/2017,623,1,2,41751.76844,131
01/09/2017,623,2,1,12110.27446,39
01/09/2017,623,2,2,9205.500061,24
01/09/2017,623,3,1,329606.3574,925
01/09/2017,623,3,2,497903.9121,1294
01/10/2017,100,1,1,NA,NA
01/10/2017,100,1,2,NA,NA
01/10/2017,100,3,1,NA,NA
01/10/2017,100,3,2,NA,NA
01/10/2017,110,1,1,85431.98997,260
01/10/2017,110,1,2,55476.4902,159
01/10/2017,110,2,1,NA,NA
01/10/2017,110,2,2,NA,NA
01/10/2017,110,3,1,22721.63105,69
01/10/2017,110,3,2,17774.53571,48
01/10/2017,111,1,1,NA,NA
01/10/2017,111,1,2,NA,NA
01/10/2017,111,3,1,NA,NA
01/10/2017,114,1,1,9204.091874,28
01/10/2017,114,1,2,4089.393926,13
01/10/2017,114,3,1,NA,NA
01/10/2017,114,3,2,NA,NA
01/10/2017,120,1,1,370288.7679,986
01/10/2017,120,1,2,368071.8244,989
01/10/2017,120,2,1,12127.62346,36
01/10/2017,120,2,2,13728.54937,41
01/10/2017,120,3,1,69798.1841,205
01/10/2017,120,3,2,92432.16876,258
01/10/2017,200,1,1,NA,NA
01/10/2017,200,2,2,NA,NA
01/10/2017,200,3,2,NA,NA
01/10/2017,211,1,1,119844.7935,332
01/10/2017,211,1,2,195201.0245,564
01/10/2017,211,2,1,NA,NA
01/10/2017,211,2,2,3907.286875,10
01/10/2017,211,3,1,32939.29184,103
01/10/2017,211,3,2,66263.37082,187
01/10/2017,221,1,1,27387.82371,78
01/10/2017,221,1,2,40330.4591,125
01/10/2017,221,2,1,NA,NA
01/10/2017,221,2,2,NA,NA
01/10/2017,221,3,1,5486.60085,18
01/10/2017,221,3,2,11877.08298,33
01/10/2017,310,1,1,1210907.691,3165
01/10/2017,310,1,2,1452907.4,3829
01/10/2017,310,2,1,31074.39747,80
01/10/2017,310,2,2,43320.15198,113
01/10/2017,310,3,1,241632.0731,713
01/10/2017,310,3,2,443948.3838,1251
01/10/2017,400,1,1,30107.54032,84
01/10/2017,400,1,2,23095.26643,66
01/10/2017,400,2,1,NA,NA
01/10/2017,400,2,2,NA,NA
01/10/2017,400,3,1,55125.16366,154
01/10/2017,400,3,2,71374.71752,190
01/10/2017,411,1,1,191570.8728,567
01/10/2017,411,1,2,221006.0095,610
01/10/2017,411,2,1,4706.12641,16
01/10/2017,411,2,2,9255.946206,25
01/10/2017,411,3,1,66680.5628,197
01/10/2017,411,3,2,84981.64446,261
01/10/2017,413,1,1,7890.402271,18
01/10/2017,413,1,2,3813.639719,11
01/10/2017,413,2,1,NA,NA
01/10/2017,413,2,2,NA,NA
01/10/2017,413,3,1,NA,NA
01/10/2017,413,3,2,NA,NA
01/10/2017,421,1,1,375294.3244,1016
01/10/2017,421,1,2,496537.6633,1340
01/10/2017,421,2,1,15516.87515,40
01/10/2017,421,2,2,20883.06554,51
01/10/2017,421,3,1,61421.90376,186
01/10/2017,421,3,2,152744.0373,420
01/10/2017,500,1,1,NA,NA
01/10/2017,500,1,2,NA,NA
01/10/2017,500,2,1,NA,NA
01/10/2017,500,2,2,NA,NA
01/10/2017,500,3,1,7415.943168,18
01/10/2017,500,3,2,13897.90933,39
01/10/2017,510,1,1,NA,NA
01/10/2017,510,1,2,NA,NA
01/10/2017,510,3,1,NA,NA
01/10/2017,510,3,2,NA,NA
01/10/2017,511,1,1,307088.9645,858
01/10/2017,511,1,2,305178.1107,866
01/10/2017,511,2,1,12212.88822,34
01/10/2017,511,2,2,16342.19801,41
01/10/2017,511,3,1,51753.22548,149
01/10/2017,511,3,2,107930.9015,300
01/10/2017,514,1,1,1380307.499,3964
01/10/2017,514,1,2,523646.2886,1450
01/10/2017,514,2,1,48032.01371,143
01/10/2017,514,2,2,35824.36286,100
01/10/2017,514,3,1,483796.0437,1420
01/10/2017,514,3,2,248418.814,666
01/10/2017,520,1,1,NA,NA
01/10/2017,520,1,2,NA,NA
01/10/2017,520,2,1,NA,NA
01/10/2017,520,3,1,NA,NA
01/10/2017,520,3,2,NA,NA
01/10/2017,521,1,1,3802.257518,12
01/10/2017,521,1,2,3412.672959,10
01/10/2017,521,2,1,NA,NA
01/10/2017,521,2,2,NA,NA
01/10/2017,521,3,1,NA,NA
01/10/2017,521,3,2,8247.249391,24
01/10/2017,524,1,1,NA,NA
01/10/2017,524,1,2,NA,NA
01/10/2017,524,2,1,NA,NA
01/10/2017,524,2,2,NA,NA
01/10/2017,524,3,1,4435.601469,10
01/10/2017,524,3,2,3313.891019,10
01/10/2017,600,1,2,NA,NA
01/10/2017,611,1,1,1156755.318,3128
01/10/2017,611,1,2,1031447.781,2826
01/10/2017,611,2,1,77355.82208,222
01/10/2017,611,2,2,66374.58362,210
01/10/2017,611,3,1,406847.988,1246
01/10/2017,611,3,2,612040.3153,1725
01/10/2017,613,1,1,264111.3094,819
01/10/2017,613,1,2,263129.8027,758
01/10/2017,613,2,1,33547.14057,102
01/10/2017,613,2,2,23844.97518,67
01/10/2017,613,3,1,180140.8881,553
01/10/2017,613,3,2,245013.9256,714
01/10/2017,621,1,1,563728.2734,1623
01/10/2017,621,1,2,467572.0737,1397
01/10/2017,621,2,1,60622.82828,177
01/10/2017,621,2,2,47102.09663,134
01/10/2017,621,3,1,389073.8251,1192
01/10/2017,621,3,2,737980.4218,2151
01/10/2017,622,1,1,144013.8796,403
01/10/2017,622,1,2,108940.103,314
01/10/2017,622,2,1,20826.34293,61
01/10/2017,622,2,2,18583.55593,53
01/10/2017,622,3,1,302037.1874,866
01/10/2017,622,3,2,362191.9442,1038
01/10/2017,623,1,1,89458.67477,246
01/10/2017,623,1,2,43389.10288,133
01/10/2017,623,2,1,14042.50183,41
01/10/2017,623,2,2,7980.393397,28
01/10/2017,623,3,1,335917.754,957
01/10/2017,623,3,2,493590.7067,1305
01/11/2017,100,1,1,NA,NA
01/11/2017,100,1,2,NA,NA
01/11/2017,100,3,1,NA,NA
01/11/2017,100,3,2,NA,NA
01/11/2017,110,1,1,82909.99861,257
01/11/2017,110,1,2,57224.04683,170
01/11/2017,110,2,1,NA,NA
01/11/2017,110,2,2,NA,NA
01/11/2017,110,3,1,20821.6525,61
01/11/2017,110,3,2,16886.81554,47
01/11/2017,111,1,1,NA,NA
01/11/2017,111,1,2,NA,NA
01/11/2017,111,3,2,NA,NA
01/11/2017,114,1,1,6796.009014,22
01/11/2017,114,1,2,3605.108587,11
01/11/2017,114,3,1,NA,NA
01/11/2017,114,3,2,NA,NA
01/11/2017,120,1,1,388080.4467,1042
01/11/2017,120,1,2,376314.0253,1003
01/11/2017,120,2,1,14240.42725,40
01/11/2017,120,2,2,16914.80119,46
01/11/2017,120,3,1,69049.10208,213
01/11/2017,120,3,2,93259.04428,266
01/11/2017,200,1,1,NA,NA
01/11/2017,200,2,1,NA,NA
01/11/2017,200,3,1,NA,NA
01/11/2017,211,1,1,125734.7262,352
01/11/2017,211,1,2,187250.2979,540
01/11/2017,211,2,1,NA,NA
01/11/2017,211,2,2,5945.427376,14
01/11/2017,211,3,1,32135.30922,103
01/11/2017,211,3,2,58199.13754,171
01/11/2017,221,1,1,29672.36026,83
01/11/2017,221,1,2,37620.91176,123
01/11/2017,221,2,1,NA,NA
01/11/2017,221,2,2,NA,NA
01/11/2017,221,3,1,6481.62319,21
01/11/2017,221,3,2,13318.11332,36
01/11/2017,310,1,1,1214712.326,3190
01/11/2017,310,1,2,1469732.092,3885
01/11/2017,310,2,1,37345.34233,104
01/11/2017,310,2,2,42764.68472,111
01/11/2017,310,3,1,243428.0499,724
01/11/2017,310,3,2,421094.3621,1176
01/11/2017,400,1,1,26517.51878,76
01/11/2017,400,1,2,28274.48989,82
01/11/2017,400,2,1,NA,NA
01/11/2017,400,2,2,NA,NA
01/11/2017,400,3,1,57875.84468,159
01/11/2017,400,3,2,67111.89188,180
01/11/2017,411,1,1,199372.7293,574
01/11/2017,411,1,2,233047.6273,642
01/11/2017,411,2,1,6053.854704,23
01/11/2017,411,2,2,8170.926788,21
01/11/2017,411,3,1,63064.63472,196
01/11/2017,411,3,2,86725.40158,262
01/11/2017,413,1,1,7933.369989,20
01/11/2017,413,1,2,3802.542112,10
01/11/2017,413,2,2,NA,NA
01/11/2017,413,3,1,NA,NA
01/11/2017,413,3,2,NA,NA
01/11/2017,421,1,1,376612.9481,1017
01/11/2017,421,1,2,513357.8907,1373
01/11/2017,421,2,1,15134.54303,40
01/11/2017,421,2,2,22318.69678,58
01/11/2017,421,3,1,51587.23982,152
01/11/2017,421,3,2,148373.8994,407
01/11/2017,500,1,1,NA,NA
01/11/2017,500,1,2,3929.889158,10
01/11/2017,500,2,1,NA,NA
01/11/2017,500,3,1,8287.046694,22
01/11/2017,500,3,2,11815.74999,31
01/11/2017,510,1,1,NA,NA
01/11/2017,510,1,2,NA,NA
01/11/2017,510,2,1,NA,NA
01/11/2017,510,3,1,NA,NA
01/11/2017,510,3,2,NA,NA
01/11/2017,511,1,1,311085.6654,877
01/11/2017,511,1,2,318509.2276,904
01/11/2017,511,2,1,15469.01585,40
01/11/2017,511,2,2,14739.06437,42
01/11/2017,511,3,1,49234.46709,136
01/11/2017,511,3,2,107878.25,297
01/11/2017,514,1,1,1405391.479,4055
01/11/2017,514,1,2,540705.7632,1512
01/11/2017,514,2,1,44841.44981,142
01/11/2017,514,2,2,39978.53821,109
01/11/2017,514,3,1,464132.2519,1378
01/11/2017,514,3,2,243745.7125,667
01/11/2017,520,1,1,NA,NA
01/11/2017,520,1,2,NA,NA
01/11/2017,520,2,1,NA,NA
01/11/2017,520,3,1,NA,NA
01/11/2017,520,3,2,NA,NA
01/11/2017,521,1,1,5324.020251,13
01/11/2017,521,1,2,NA,NA
01/11/2017,521,2,1,NA,NA
01/11/2017,521,2,2,NA,NA
01/11/2017,521,3,1,NA,NA
01/11/2017,521,3,2,6928.172204,21
01/11/2017,524,1,1,NA,NA
01/11/2017,524,1,2,NA,NA
01/11/2017,524,2,1,NA,NA
01/11/2017,524,3,1,NA,NA
01/11/2017,524,3,2,3950.289641,11
01/11/2017,600,1,2,NA,NA
01/11/2017,611,1,1,1148149.739,3147
01/11/2017,611,1,2,1007457.587,2794
01/11/2017,611,2,1,76645.92635,225
01/11/2017,611,2,2,60814.0531,187
01/11/2017,611,3,1,406636.2041,1243
01/11/2017,611,3,2,614213.3441,1750
01/11/2017,613,1,1,262930.9512,796
01/11/2017,613,1,2,264247.2936,764
01/11/2017,613,2,1,34427.84011,97
01/11/2017,613,2,2,21331.11709,64
01/11/2017,613,3,1,174498.3512,543
01/11/2017,613,3,2,249156.2099,743
01/11/2017,621,1,1,553830.9603,1612
01/11/2017,621,1,2,472685.8867,1408
01/11/2017,621,2,1,54876.00313,173
01/11/2017,621,2,2,42388.26664,131
01/11/2017,621,3,1,393777.5784,1204
01/11/2017,621,3,2,729805.8145,2164
01/11/2017,622,1,1,149378.7651,413
01/11/2017,622,1,2,109467.4482,318
01/11/2017,622,2,1,21205.04095,64
01/11/2017,622,2,2,15779.39001,53
01/11/2017,622,3,1,301124.3576,852
01/11/2017,622,3,2,359376.2606,1061
01/11/2017,623,1,1,89839.49633,245
01/11/2017,623,1,2,45813.39144,141
01/11/2017,623,2,1,15751.89637,46
01/11/2017,623,2,2,11494.22874,32
01/11/2017,623,3,1,331051.707,950
01/11/2017,623,3,2,498319.4378,1321
01/12/2017,100,1,1,NA,NA
01/12/2017,100,1,2,NA,NA
01/12/2017,100,3,1,NA,NA
01/12/2017,100,3,2,NA,NA
01/12/2017,110,1,1,82633.30375,248
01/12/2017,110,1,2,59974.07468,181
